epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.7716753882418468,0.778332540957837,0.7709841219720739,0.7690462109682993,0.7490860951710263,0.7477110254342971,0.7510317893212444,0.7503182406184767
0,100000,0.7694108879327124,0.7739619379750976,0.7677367140923425,0.7629160645031078,0.7469337157887159,0.7447874230344613,0.7477463420845489,0.7471466798297003
