epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.8037049467980579,0.8073757527722232,0.8068546776496348,0.8003958801978229,0.7990411568973401,0.7901371050427622,0.7885427808580829,0.7872445209959311
0,100000,0.7985147523931507,0.8024439450219447,0.8016905714625611,0.7930869641757035,0.7948300340057712,0.7864845690144578,0.7857404938951988,0.7847478653967058
