epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.80294596684616,0.8071651034622345,0.8103295291562722,0.805883140964403,0.7980045811627731,0.7904761428008095,0.7757297003915239,0.7748569577410229
0,100000,0.8035229258226254,0.8082110464777067,0.8088205484119995,0.8052608029482143,0.7987881956466608,0.7921409642635105,0.7764709459546861,0.7716926053325824
