epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.7952750002080682,0.798722217614447,0.8098632769404287,0.8005488700251504,0.8000737302719966,0.7898376601294755,0.7676155196858612,0.7662514721521312
0,100000,0.7912525346317018,0.7927905944348255,0.8037847625441303,0.7945430583111714,0.7939311322141345,0.7835224091918822,0.7582054448859539,0.7565815925133158
