epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.7592887016489549,0.7518988250843505,0.7716403180634543,0.7643018538628067,0.7601221654583539,0.7522087085683999,0.7052557501789755,0.6947118657983882
0,100000,0.7538183017066348,0.7434143229429068,0.7666151339207015,0.7568846427284615,0.7555942190473341,0.7467284614447758,0.6968882868517178,0.6880070791006976
