epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,50000,0.8397639694532508,0.83943690161936,0.8492340169850262,0.8358721154403789,0.8470957184554782,0.8324994771710789,0.8019877398724045,0.8029572255200782
0,100000,0.8399450319537825,0.8371182297187156,0.8514304614200309,0.8369230127599542,0.8490116648383759,0.8331696981838927,0.802273589639604,0.8007008549620129
